Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
2.3800,6.7628,4.4231,2.2789,6.7289,-4.3826,3.4765,3.2259
57.3100,72.7091,59.6744,58.9764,67.5864,65.7084,58.3647,63.8501
79.7200,44.4936,63.1133,55.7098,41.5813,61.9443,62.6151,54.8854
64.8900,43.0631,59.8054,50.9477,39.6365,57.8411,60.0707,51.8701
59.7700,10.0856,23.1284,24.3517,25.5157,29.7316,9.2334,20.3331
14.5200,23.0102,26.3579,24.7577,28.5151,31.2952,22.8984,26.1295
15.1000,7.3440,10.8791,8.7826,13.5449,10.8623,9.2354,10.0992
14.2400,6.8131,3.5981,8.8151,8.6584,5.3325,9.2766,7.0781
2.8100,6.7628,-5.2264,2.2789,7.1994,-4.3826,3.4765,1.6894
2.8100,6.7628,-5.2264,2.2789,7.0117,-4.3826,3.4765,1.6583
74.3100,75.8554,76.1244,71.8646,80.7485,75.3386,76.1891,76.0109
76.0700,81.0731,76.2834,71.9009,72.4398,76.0628,75.2750,75.5155
82.5300,75.8498,68.3920,71.8086,74.0983,74.2971,75.0988,73.2523
85.7200,69.6383,75.9282,71.8332,74.6737,75.1221,73.1289,73.3772
66.2900,54.4872,68.6590,64.5527,54.5630,63.7868,70.0227,62.6611
73.7000,77.8716,65.9973,71.8937,72.7086,63.7270,75.0347,71.2159
79.4400,76.7522,68.2536,70.6027,72.3763,70.9109,73.3857,72.0504
6.9200,6.7628,0.3407,2.2789,7.0117,1.3028,3.4765,3.5311
6.4000,6.7628,0.3407,2.2789,7.0117,1.3028,3.4765,3.5311
55.1900,72.1624,60.7785,68.5568,72.7663,61.3419,65.1329,66.8023
75.6500,72.2855,65.6306,60.8492,70.6711,65.8676,64.1631,66.5830
66.4100,70.8593,64.9421,59.0491,58.8256,64.4369,61.9573,63.3611
62.2300,68.1130,57.0189,58.8507,60.8725,59.2143,54.7491,59.8255
0.5500,32.5926,13.0599,20.8058,14.1303,15.4190,27.1043,20.5372
55.3000,40.4684,38.1468,50.4838,51.0762,37.0946,51.2392,44.7365
54.7900,35.3076,45.6667,42.2012,45.1402,42.1010,43.2829,42.2674
9.6700,6.7628,11.7858,2.4956,7.8051,6.0302,12.3048,7.8517
8.7700,6.7628,14.4921,7.6023,7.0117,18.8418,5.4585,10.0232
56.3200,74.7085,67.9403,71.8879,82.0556,69.9896,75.1631,73.6141
76.9000,72.9496,76.1714,71.8768,78.0892,75.6305,75.1319,74.9641
55.8900,54.8059,58.8866,56.0729,56.1719,56.6605,56.0424,56.4387
68.5500,54.3316,74.0855,70.0963,71.5119,71.4216,75.6099,69.4680
85.1200,71.2796,76.0939,71.8732,73.6475,75.5694,75.0703,73.9123
67.7000,62.8368,75.4610,71.6056,59.1555,68.0126,74.8469,68.6474
16.2100,24.9368,21.1831,20.8124,34.0290,29.0886,21.1259,25.1827
35.8100,31.6283,26.1571,40.3726,42.1416,27.5752,37.5926,34.2357
3.2800,6.7628,0.6433,2.3096,4.2769,2.1479,3.5003,3.2774
60.1700,75.3428,76.1922,71.8911,64.5161,71.9489,75.4353,72.5640
67.2500,72.0663,68.3392,71.8651,67.8935,75.2192,72.3812,71.2911
54.8300,55.6866,74.2992,69.9226,48.2105,66.8051,73.8977,64.7940
13.3000,30.6987,21.9515,26.9195,25.8352,18.8381,29.2596,25.5935
13.3300,31.0616,14.5418,15.7279,20.5214,12.7074,16.9962,18.6189
14.6900,10.6669,21.0559,24.8003,9.7665,24.8464,16.6599,17.9642
13.4500,10.8829,12.1747,19.6371,12.7148,15.0032,14.4001,14.1344
