Generation,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite
36,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
37,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
38,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
39,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
40,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
41,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
42,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
43,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
44,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
45,0.9961507273777745,0.9864556511031447,0.9921257837444079,0.9877587879692065,0.9910461997622443,0.992083735031362
46,0.9961507273777745,0.9946449831929908,0.9941995261607893,0.9877587879692065,0.9910461997622443,0.992083735031362
47,0.9961507273777745,0.9946449831929908,0.9941995261607893,0.9931954729591779,0.9910461997622443,0.992083735031362
48,0.9961507273777745,0.9946449831929908,0.9973979071342669,0.9931954729591779,0.9910461997622443,0.992083735031362
49,0.9961507273777745,0.9946449831929908,0.9973979071342669,0.9931954729591779,0.9910461997622443,0.992083735031362
50,0.9961507273777745,0.9946449831929908,0.9973979071342669,0.9931954729591779,0.9910461997622443,0.992083735031362
